Date,Lake,TAG.NUMBER,Species,Length..mm.,Weight..g.,Recap,Tag.Loss,Fin.Clipped,Notes,Gear,Site.Transect,Start.Latitude,Start.Longitude,End.Latitude,End.Longitude,On.Time..s.,Water.Temp..C.,Secchi..cm.,Weather,Year
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,384,581,,NA,NA,euthanized,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,262,381,,NA,NA,euthanized,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHC,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,Spottail shiner,70,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WAE,521,1379,,NA,NA,euthanized,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WAE,503,1025,,NA,NA,euthanized,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WAE,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHS,404,562,,NA,NA,euthanized,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHS,480,1293,,NA,NA,euthanized,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHS,396,744,,NA,NA,euthanized,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,107,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,121,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,GIS,121,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,LMB,108,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,YEP,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,YEP,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,YEP,83,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,YEP,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,YEP,95,NA,,NA,NA,released alive,Fyke,10,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
9/25/2018,Storm,NA,WHB,NA,NA,,NA,NA,released alive,Fyke,7,,,,,NA,18.3,NA,,2018
