"","Date","Lake","TAG.NUMBER","Species","Length..mm.","Weight..g.","Recap","Tag.Loss","Fin.Clipped","Notes","Gear","Site.Transect","Start.Latitude","Start.Longitude","End.Latitude","End.Longitude","On.Time..s.","Water.Temp..C.","Secchi..cm.","Weather","Year"
"13143",2018-06-27,"Storm","21346","COC",488,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13144",2018-06-27,"Storm","21347","COC",429,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13145",2018-06-27,"Storm","21348","COC",513,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13146",2018-06-27,"Storm","21349","COC",391,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13147",2018-06-27,"Storm","21350","COC",488,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13148",2018-06-27,"Storm","21351","COC",394,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13149",2018-06-27,"Storm","21352","COC",514,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13150",2018-06-27,"Storm","21353","COC",484,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13151",2018-06-27,"Storm","21354","COC",483,NA,"",NA,"L Pectoral","Mirror","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13152",2018-06-27,"Storm","21355","COC",503,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13153",2018-06-27,"Storm","21356","COC",446,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",1009,23.5,NA,"Fog, 82 F","2018"
"13154",2018-06-27,"Storm","21357","BIB",485,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13155",2018-06-27,"Storm","21358","COC",473,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13156",2018-06-27,"Storm","21359","COC",552,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13157",2018-06-27,"Storm","21360","COC",471,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13158",2018-06-27,"Storm","21361","COC",504,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13159",2018-06-27,"Storm","21362","COC",461,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13160",2018-06-27,"Storm","21363","BIB",522,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13161",2018-06-27,"Storm","21364","COC",468,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13162",2018-06-27,"Storm","21365","COC",495,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13163",2018-06-27,"Storm","21366","COC",541,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13164",2018-06-27,"Storm","21367","COC",503,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13165",2018-06-27,"Storm","21368","COC",463,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13166",2018-06-27,"Storm","21369","COC",513,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13167",2018-06-27,"Storm","21370","COC",481,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13168",2018-06-27,"Storm","21371","COC",426,NA,"",NA,"L Pectoral","","Electroshocking","1","42 36.612","95 11.664","42 36.694","95 11.670",2253,24.4,NA,"Fog, 82 F","2018"
"13169",2018-06-27,"Storm","21372","COC",555,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13170",2018-06-27,"Storm","21373","COC",563,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13171",2018-06-27,"Storm","21374","COC",493,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13172",2018-06-27,"Storm","21375","COC",498,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13173",2018-06-27,"Storm","21376","COC",528,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13174",2018-06-27,"Storm","21377","COC",622,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13175",2018-06-27,"Storm","21378","COC",401,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13176",2018-06-27,"Storm","21379","COC",531,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13177",2018-06-27,"Storm","21380","COC",462,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13178",2018-06-27,"Storm","21381","BIB",445,NA,"",NA,"L Pectoral","","Electroshocking","2","42 36.852","95 11.281","42 37.023","95 10.734",1337,24.4,NA,"Fog, 82 F","2018"
"13179",2018-06-27,"Storm","21382","COC",413,NA,"",NA,"L Pectoral","","Electroshocking","3","42 37.237","95 11.821","Circled island","Circled Island",998,24.4,NA,"Fog, 82 F","2018"
"13180",2018-06-27,"Storm","21383","COC",468,NA,"",NA,"L Pectoral","","Electroshocking","3","42 37.237","95 11.821","Circled island","Circled Island",998,24.4,NA,"Fog, 82 F","2018"
"13181",2018-06-27,"Storm","21384","COC",519,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13182",2018-06-27,"Storm","21385","COC",525,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13183",2018-06-27,"Storm","21386","COC",495,NA,"",NA,"L Pectoral","Mirror","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13184",2018-06-27,"Storm","21387","COC",462,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13185",2018-06-27,"Storm","21388","COC",468,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13186",2018-06-27,"Storm","21390","COC",518,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13187",2018-06-27,"Storm","21391","COC",492,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13188",2018-06-27,"Storm","21392","COC",472,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13189",2018-06-27,"Storm","21393","COC",291,NA,"",NA,"L Pectoral","Baby","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13190",2018-06-27,"Storm","21394","COC",483,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13191",2018-06-27,"Storm","21395","COC",432,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13192",2018-06-27,"Storm","21396","COC",453,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13193",2018-06-27,"Storm","21397","COC",492,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13194",2018-06-27,"Storm","21398","COC",508,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13195",2018-06-27,"Storm","21399","COC",452,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13196",2018-06-27,"Storm","21400","COC",515,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13197",2018-06-27,"Storm","22301","COC",462,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13198",2018-06-27,"Storm","22302","COC",455,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13199",2018-06-27,"Storm","22303","COC",442,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13200",2018-06-27,"Storm","22304","COC",509,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13201",2018-06-27,"Storm","22305","COC",583,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13202",2018-06-27,"Storm","22306","COC",519,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13203",2018-06-27,"Storm","22307","COC",461,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13204",2018-06-27,"Storm","22308","COC",462,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13205",2018-06-27,"Storm","22309","COC",468,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13206",2018-06-27,"Storm","22310","COC",502,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13207",2018-06-27,"Storm","22311","COC",456,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13208",2018-06-27,"Storm","22312","COC",442,NA,"",NA,"L Pectoral","Male","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13209",2018-06-27,"Storm","22313","COC",442,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13210",2018-06-27,"Storm","22314","COC",451,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13211",2018-06-27,"Storm","22315","COC",442,NA,"",NA,"L Pectoral","Mirror","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13212",2018-06-27,"Storm","22316","COC",478,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13213",2018-06-27,"Storm","22317","COC",463,NA,"",NA,"L Pectoral","","Electroshocking","4","42 37.613","95 14.119","42 37.537","95 13.978",1279,24.4,NA,"Fog, 82 F","2018"
"13214",2018-06-27,"Storm","24262","COC",458,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13215",2018-06-27,"Storm","24263","COC",473,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13216",2018-06-27,"Storm","24264","COC",591,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13217",2018-06-27,"Storm","24265","COC",458,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13218",2018-06-27,"Storm","24266","COC",522,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13219",2018-06-27,"Storm","24267","COC",458,NA,"",NA,"L Pectoral","Mirror","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13220",2018-06-27,"Storm","24268","COC",448,NA,"",NA,"L Pectoral","Male","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13221",2018-06-27,"Storm","24269","COC",578,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13222",2018-06-27,"Storm","24270","COC",522,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",1151,23.5,NA,"Fog, 82 F","2018"
"13223",2018-06-27,"Storm","24271","COC",491,NA,"",NA,"L Pectoral","","Electroshocking","5","Storm trans. 5","Storm trans. 5","Storm trans. 5","Storm trans. 5",1337,23.5,NA,"Fog, 82 F","2018"
"13224",2018-06-28,"5 Island","18302","COC",598,NA,"1",NA,"L Pectoral","2018 Recap","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13225",2018-06-28,"5 Island","20201","COC",618,NA,"",NA,"L Pectoral","","Electroshocking","3","43 10.381","94 38.826","43 9.999","94 38.941",1807,25.1,NA,"Sunny, windy","2018"
"13226",2018-06-28,"5 Island","20202","COC",505,NA,"",NA,"L Pectoral","","Electroshocking","3","43 10.381","94 38.826","43 9.999","94 38.941",1807,25.1,NA,"Sunny, windy","2018"
"13227",2018-06-28,"5 Island","20203","COC",672,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13228",2018-06-28,"5 Island","20204","COC",691,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13229",2018-06-28,"5 Island","20205","COC",563,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13230",2018-06-28,"5 Island","20207","COC",534,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13231",2018-06-28,"5 Island","20208","COC",608,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13232",2018-06-28,"5 Island","20209","COC",632,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13233",2018-06-28,"5 Island","20210","COC",598,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13234",2018-06-28,"5 Island","20211","COC",645,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13235",2018-06-28,"5 Island","20212","COC",602,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13236",2018-06-28,"5 Island","20213","COC",628,NA,"",NA,"L Pectoral","Rotund Female","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13237",2018-06-28,"5 Island","20216","COC",708,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13238",2018-06-28,"5 Island","20217","COC",715,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13239",2018-06-28,"5 Island","20218","COC",655,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13240",2018-06-28,"5 Island","20219","COC",565,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13241",2018-06-28,"5 Island","20220","COC",648,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13242",2018-06-28,"5 Island","20221","COC",338,NA,"",NA,"L Pectoral","","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13243",2018-06-28,"5 Island","21215","COC",602,NA,"",NA,"L Pectoral","Cracked opercle","Electroshocking","4","43 9.841","94 39.024","43 9.703","94 39.056",1850,25.1,NA,"Sunny, windy","2018"
"13244",2018-06-28,"5 Island","22318","COC",572,NA,"",NA,"L Pectoral","Male","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13245",2018-06-28,"5 Island","22319","COC",673,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13246",2018-06-28,"5 Island","22320","COC",682,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13247",2018-06-28,"5 Island","22321","COC",642,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13248",2018-06-28,"5 Island","22322","COC",472,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13249",2018-06-28,"5 Island","22323","COC",622,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13250",2018-06-28,"5 Island","22324","COC",623,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13251",2018-06-28,"5 Island","22325","COC",748,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13252",2018-06-28,"5 Island","22326","COC",628,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13253",2018-06-28,"5 Island","22327","COC",605,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13254",2018-06-28,"5 Island","22328","COC",654,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13255",2018-06-28,"5 Island","22329","COC",618,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13256",2018-06-28,"5 Island","22330","COC",593,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13257",2018-06-28,"5 Island","22331","COC",628,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13258",2018-06-28,"5 Island","22333","COC",596,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13259",2018-06-28,"5 Island","22334","COC",672,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13260",2018-06-28,"5 Island","22335","COC",551,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13261",2018-06-28,"5 Island","22336","COC",665,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13262",2018-06-28,"5 Island","22337","COC",678,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13263",2018-06-28,"5 Island","22338","COC",563,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13264",2018-06-28,"5 Island","22339","COC",705,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13265",2018-06-28,"5 Island","22340","COC",563,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13266",2018-06-28,"5 Island","22341","COC",682,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13267",2018-06-28,"5 Island","22342","COC",663,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13268",2018-06-28,"5 Island","22343","COC",593,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13269",2018-06-28,"5 Island","22344","COC",613,NA,"",NA,"L Pectoral","","Electroshocking","1","43 9.891","94 39.125","43 9.863","94 39.182",1669,25.1,NA,"Sunny, windy","2018"
"13270",2018-06-28,"5 Island","22345","COC",642,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13271",2018-06-28,"5 Island","22346","COC",543,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13272",2018-06-28,"5 Island","22347","COC",613,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13273",2018-06-28,"5 Island","22348","COC",603,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13274",2018-06-28,"5 Island","22349","COC",675,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13275",2018-06-28,"5 Island","22350","COC",638,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13276",2018-06-28,"5 Island","22351","COC",522,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13277",2018-06-28,"5 Island","22352","COC",535,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13278",2018-06-28,"5 Island","22353","COC",592,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13279",2018-06-28,"5 Island","22354","COC",615,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
"13280",2018-06-28,"5 Island","22355","COC",622,NA,"",NA,"L Pectoral","","Electroshocking","2","43 10.540","94 38.521","43 10.505","94 38.778",2120,25.1,NA,"Sunny, windy","2018"
