Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather
10/19/2017,S Twin,6160,BIB,414.02,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6157,BIB,462.28,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6158,COC,424.18,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6162,COC,383.54,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6161,COC,312.42,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6169,BIB,467.36,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6173,BIB,424.18,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6163,BIB,426.72,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6172,BIB,459.74,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6166,BIB,421.64,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6165,BIB,447.04,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6167,BIB,480.06,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6171,BIB,386.08,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6174,BIB,459.74,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6175,BIB,487.68,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6170,BIB,459.74,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6168,BIB,393.7,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6164,COC,378.46,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6276,BIB,383.54,,,,,,Electroshocking,1,,,,,960,12.22222222,25.4,
10/19/2017,S Twin,6223,BIB,510.54,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6205,COC,411.48,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6221,COC,375.92,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6225,COC,393.7,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6222,COC,518.16,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6224,BIB,444.5,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,5991,BIB,335.28,,R,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,5723,BIB,375.92,,R,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6204,BIB,528.32,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6211,COC,439.42,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6220,COC,350.52,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6209,COC,381,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6210,BIB,515.62,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6201,COC,373.38,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6208,COC,381,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6207,BIB,441.96,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6206,BIB,416.56,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6203,BIB,424.18,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6219,BIB,464.82,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6215,BIB,403.86,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6218,COC,363.22,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6212,BIB,568.96,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,5132,COC,574.04,,R,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6216,BIB,502.92,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6202,COC,386.08,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6217,BIB,441.96,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6214,BIB,421.64,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6230,BIB,464.82,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6229,BIB,528.32,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6231,COC,373.38,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6226,BIB,391.16,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6227,BIB,495.3,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6228,COC,342.9,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6233,BIB,429.26,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6232,BIB,452.12,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6234,BIB,617.22,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6237,BIB,505.46,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6235,BIB,480.06,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6236,BIB,424.18,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6238,COC,330.2,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6240,BIB,449.58,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6239,BIB,403.86,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6250,BIB,431.8,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6249,BIB,510.54,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6248,BIB,474.98,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6247,BIB,480.06,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6244,COC,350.52,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6245,BIB,462.28,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6246,BIB,383.54,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6243,BIB,431.8,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6242,COC,388.62,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,5345,COC,518.16,,R,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6241,COC,312.42,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6300,COC,398.78,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6299,BIB,391.16,,,,,,Electroshocking,2,,,,,1380,12.22222222,25.4,
10/19/2017,S Twin,6290,BIB,660.4,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6281,BIB,487.68,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6279,BIB,459.74,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6289,BIB,414.02,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6278,COC,403.86,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,NO TAG,COC,403.86,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6280,BIB,467.36,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6288,BIB,408.94,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6121,BIB,477.52,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6003,BIB,381,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6284,BIB,393.7,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6283,BIB,421.64,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6282,BIB,558.8,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6285,COC,403.86,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6293,BIB,447.04,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6282,BIB,472.44,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6286,BIB,452.12,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,5861,COC,393.7,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6298,BIB,419.1,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6291,BIB,408.94,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6294,BIB,391.16,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6295,BIB,426.72,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,5818,BIB,459.74,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6277,BIB,452.12,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6287,BIB,431.8,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6296,BIB,436.88,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6297,BIB,434.34,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6255,BIB,469.9,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6251,BIB,459.74,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6252,BIB,414.02,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6256,BIB,398.78,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6253,BIB,414.02,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6258,BIB,449.58,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6257,BIB,482.6,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,5835,BIB,447.04,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6254,BIB,497.84,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6259,BIB,424.18,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6268,BIB,444.5,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6270,BIB,421.64,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,5632,BIB,444.5,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6084,BIB,386.08,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6269,BIB,358.14,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,5915,BIB,508,,R,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6271,BIB,447.04,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6274,BIB,424.18,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6275,COC,426.72,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6273,COC,358.14,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6272,COC,614.68,,,,,,Electroshocking,3,,,,,780,12.22222222,25.4,
10/19/2017,S Twin,6267,BIB,449.58,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6261,BIB,462.28,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6262,BIB,408.94,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6260,BIB,495.3,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6266,BIB,500.38,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6263,BIB,436.88,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6264,BIB,436.88,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6265,BIB,500.38,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6325,BIB,459.74,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6319,BIB,480.06,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6011,BIB,347.98,,R,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,5708,BIB,411.48,,R,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6324,BIB,429.26,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6320,BIB,472.44,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6321,COC,322.58,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6323,BIB,523.24,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6322,BIB,449.58,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6312,BIB,472.44,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/19/2017,S Twin,6313,BIB,502.92,,,,,,Electroshocking,4,,,,,600,12.22222222,25.4,
10/20/2017,N Twin,6314,BIB,645.16,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6315,BIB,604.52,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6308,BIB,746.76,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6316,BIB,579.12,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6318,BIB,723.9,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6317,BIB,673.1,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6310,BIB,655.32,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6306,BIB,670.56,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6305,BIB,629.92,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6311,COC,416.56,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6303,BIB,520.7,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6309,BIB,429.26,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6302,BIB,688.34,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6301,BIB,586.74,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6307,BIB,447.04,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6304,BIB,464.82,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6326,BIB,553.72,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6327,BIB,474.98,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6334,BIB,464.82,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6331,BIB,411.48,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6333,BIB,492.76,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6332,BIB,624.84,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6329,BIB,421.64,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6328,BIB,462.28,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6330,BIB,464.82,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6346,BIB,452.12,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6348,BIB,754.38,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6350,BIB,665.48,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6349,BIB,629.92,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6347,BIB,406.4,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6340,BIB,477.52,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6337,BIB,434.34,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6335,BIB,474.98,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6338,BIB,444.5,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6336,BIB,429.26,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6341,BIB,467.36,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6342,BIB,568.96,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6339,BIB,439.42,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6345,BIB,472.44,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6344,BIB,523.24,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6343,BIB,431.8,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,5425,BIB,513.08,,R,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6352,BIB,500.38,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6351,BIB,457.2,,,,,,Electroshocking,5,,,,,1170,13.33333333,60.96,
10/20/2017,N Twin,6375,BIB,614.68,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,5439,BIB,683.26,,R,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6369,BIB,731.52,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6364,BIB,607.06,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6365,BIB,680.72,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6375,BIB,619.76,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6370,BIB,657.86,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6354,BIB,678.18,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6374,BIB,695.96,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6372,BIB,784.86,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6362,BIB,726.44,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6359,BIB,665.48,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6358,BIB,744.22,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6368,BIB,632.46,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6357,BIB,581.66,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6363,BIB,650.24,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6371,BIB,619.76,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6361,BIB,607.06,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6360,BIB,647.7,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6367,BIB,607.06,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6366,BIB,640.08,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6356,BIB,723.9,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6355,BIB,619.76,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6353,BIB,642.62,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6380,BIB,584.2,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6378,BIB,698.5,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6379,BIB,683.26,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6376,BIB,416.56,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6377,BIB,561.34,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6384,BIB,469.9,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6383,BIB,482.6,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6382,BIB,548.64,,,,,,Electroshocking,6,,,,,1080,13.33333333,60.96,
10/20/2017,N Twin,6395,BIB,617.22,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6391,BIB,632.46,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6392,BIB,591.82,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6398,BIB,751.84,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6393,BIB,713.74,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6400,BIB,614.68,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6394,BIB,612.14,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6388,BIB,452.12,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6390,BIB,629.92,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6389,BIB,594.36,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6396,BIB,487.68,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6387,BIB,528.32,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6399,BIB,652.78,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6385,BIB,619.76,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6386,BIB,642.62,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6417,BIB,746.76,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6418,BIB,690.88,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6419,BIB,477.52,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6425,BIB,591.82,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6424,BIB,637.54,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6423,BIB,728.98,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6420,BIB,668.02,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6421,BIB,650.24,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6422,BIB,459.74,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6412,COC,723.9,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6414,BIB,441.96,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6416,BIB,627.38,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6413,COC,548.64,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6415,BIB,497.84,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6411,BIB,434.34,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6401,COC,739.14,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6402,COC,360.68,,,,,,Electroshocking,7,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6407,BIB,652.78,,,,,,Electroshocking,8,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6406,BIB,642.62,,,,,,Electroshocking,8,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6403,BIB,629.92,,,,,,Electroshocking,8,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6409,BIB,640.08,,,,,,Electroshocking,8,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6410,BIB,632.46,,,,,,Electroshocking,8,,,,,900,13.33333333,60.96,
10/20/2017,N Twin,6405,BIB,594.36,,,,,,Electroshocking,8,,,,,900,13.33333333,60.96,
