Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On Time (s),Water Temp..C.,Secchi (cm),Weather,Year
6/28/2017,Blue,573,COC,340,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,574,COC,480,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,575,COC,350,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,576,COC,570,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,577,COC,330,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,578,COC,490,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,579,COC,380,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,580,COC,340,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,581,COC,350,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,582,COC,460,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
7/13/2017,Blue,583,COC,326,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,584,COC,346,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,585,COC,322,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,586,COC,460,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,587,COC,512,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,588,COC,346,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,589,COC,310,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,590,COC,444,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,591,COC,450,,,,R Pectoral,,Electroshocking,18,42 2.389,96 9.758,42 1.734,96 9.704,900,,,,2017
7/13/2017,Blue,592,COC,290,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,593,COC,368,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,594,COC,560,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,595,COC,584,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,596,COC,404,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,597,COC,422,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,598,COC,460,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,599,COC,386,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,600,COC,342,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,601,COC,272,,,,R Pectoral,,Electroshocking,19,42 1.931,96 9.525,42 2.727,96 9.351,940,,,,2017
7/13/2017,Blue,602,COC,356,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,603,COC,344,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,604,COC,386,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,605,COC,364,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,606,COC,342,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,607,COC,324,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,608,COC,394,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,609,COC,368,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,610,COC,372,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,611,COC,343,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,612,COC,334,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,613,COC,334,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,614,COC,376,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,615,COC,308,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,616,COC,324,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,617,COC,382,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,618,COC,414,,,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
7/13/2017,Blue,338,COC,NA,,1,,R Pectoral,,Electroshocking,20,42 2.727,96 9.351,42 2.561,96 9.707,900,,,,2017
8/10/2017,Blue,,COC,526,,,,R Pectoral,MORTALITY,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,
8/10/2017,Blue,7501,COC,482,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7502,COC,366,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7503,COC,362,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7504,COC,572,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7505,COC,590,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7506,COC,520,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7507,COC,386,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7508,COC,338,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7509,COC,426,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7510,COC,412,,,,R Pectoral,,Electroshocking,21,14T 0734881,W4659013,14T 0735197,W4659033,1262,,,,2017
8/10/2017,Blue,7512,COC,534,,,,R Pectoral,,Electroshocking,22,14T 0735281,W 4658844,14T 0735108,W 4658263,901,,,,2017
8/10/2017,Blue,7513,COC,390,,,,R Pectoral,,Electroshocking,22,14T 0735281,W 4658844,14T 0735108,W 4658263,901,,,,2017
8/10/2017,Blue,7514,COC,540,,,,R Pectoral,,Electroshocking,22,14T 0735281,W 4658844,14T 0735108,W 4658263,901,,,,2017
8/10/2017,Blue,7515,COC,444,,,,R Pectoral,,Electroshocking,22,14T 0735281,W 4658844,14T 0735108,W 4658263,901,,,,2017
8/23/2017,Blue,7516,COC,478,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7517,COC,589,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7518,COC,360,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7519,COC,342,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7520,COC,344,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7521,COC,518,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7522,COC,500,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7523,COC,402,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7524,COC,528,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7525,COC,398,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7526,COC,314,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7527,COC,358,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7528,COC,350,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7529,COC,334,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7530,COC,354,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7531,COC,370,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7532,COC,444,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7533,COC,300,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7534,COC,342,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7535,COC,424,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7536,COC,310,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7537,COC,530,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7538,COC,348,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7539,COC,560,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7540,COC,410,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7541,COC,340,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7542,COC,362,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7543,COC,360,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7544,COC,350,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7545,COC,442,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7546,COC,364,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7547,COC,352,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7548,COC,322,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7549,COC,362,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7550,COC,332,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7551,COC,360,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7552,COC,504,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7553,COC,380,,,,R Pectoral,,Electroshocking,23,14T 0734885,W 4658142,14T 0735082,,2239,,,,2017
8/23/2017,Blue,7554,COC,412,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7555,COC,372,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7556,COC,354,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7557,COC,330,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7558,COC,380,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7559,COC,366,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7560,COC,362,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7561,COC,440,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7562,COC,372,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7563,COC,380,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7564,COC,352,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7565,COC,390,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7566,COC,360,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7567,COC,422,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7568,COC,520,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7569,COC,550,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7570,COC,462,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
8/23/2017,Blue,7571,COC,468,,,,R Pectoral,,Electroshocking,24,14T 0734885,W 4658142,14T 0735082,,2352,,,,2017
9/7/2017,Blue,7572,COC,490,,,,R Pectoral,,Electroshocking,25,42 1.747,96 9.705,42 2.013,96 9.764,1080,,,,2017
9/7/2017,Blue,7573,COC,451,,,,R Pectoral,,Electroshocking,25,42 1.747,96 9.705,42 2.013,96 9.764,1080,,,,2017
9/7/2017,Blue,7574,COC,562,,,,R Pectoral,,Electroshocking,25,42 1.747,96 9.705,42 2.013,96 9.764,1080,,,,2017
9/7/2017,Blue,7575,COC,376,,,,R Pectoral,,Electroshocking,25,42 1.747,96 9.705,42 2.013,96 9.764,1080,,,,2017
9/7/2017,Blue,7576,COC,370,,,,R Pectoral,,Electroshocking,25,42 1.747,96 9.705,42 2.013,96 9.764,1080,,,,2017
9/7/2017,Blue,7577,COC,374,,,,R Pectoral,,Electroshocking,26,42 2.552,96 9.649,42 2.834,96 9.650,532,,,,2017
9/7/2017,Blue,7578,COC,384,,,1,R Pectoral,2017 tag loss re-tag,Electroshocking,26,42 2.552,96 9.649,42 2.834,96 9.650,532,,,,2017
9/7/2017,Blue,7579,COC,388,,,,R Pectoral,,Electroshocking,26,42 2.552,96 9.649,42 2.834,96 9.650,532,,,,2017
9/7/2017,Blue,7580,COC,436,,,,R Pectoral,,Electroshocking,26,42 2.552,96 9.649,42 2.834,96 9.650,532,,,,2017
9/7/2017,Blue,7581,COC,384,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7582,COC,357,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7583,COC,440,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7584,COC,394,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7585,COC,394,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7586,COC,356,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7587,COC,554,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7588,COC,365,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7589,COC,464,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7590,COC,432,,,,R Pectoral,,Electroshocking,27,42 2.864,96 9.455,42 2.976,96 9.646,374,,,,2017
9/7/2017,Blue,7591,COC,353,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7592,COC,449,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7593,COC,350,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7594,COC,344,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7595,COC,364,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7596,COC,588,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7597,COC,398,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7598,COC,356,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7599,COC,363,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7600,COC,372,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7603,COC,331,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7604,COC,372,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7605,COC,331,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7606,COC,302,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7607,COC,370,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7608,COC,314,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7609,COC,371,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7610,COC,408,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7611,COC,432,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7612,COC,372,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7613,COC,370,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7614,COC,350,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7615,COC,398,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7616,COC,378,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7617,COC,455,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7618,COC,692,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7619,COC,354,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7620,COC,364,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7621,COC,490,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7622,COC,497,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7623,COC,368,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7624,COC,389,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7625,COC,378,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7626,COC,396,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7627,COC,562,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7628,COC,534,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7629,COC,552,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7630,COC,553,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7631,COC,378,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7632,COC,364,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/7/2017,Blue,7633,COC,392,,,,R Pectoral,,Electroshocking,28,42 2.403,96 9.740,42 2.013,96 9.764,2428,,,,2017
9/14/2017,Blue,7634,COC,576,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7635,COC,340,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7636,COC,534,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7637,COC,402,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7638,COC,552,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7639,COC,347,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7640,COC,454,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7641,COC,500,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7642,COC,351,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7643,COC,534,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7644,COC,520,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7645,COC,531,,,1,R Pectoral,2017 tag loss re-tag,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7646,COC,358,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7647,COC,450,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7648,COC,474,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7649,COC,568,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7650,COC,384,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7651,COC,527,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
