Sample ID,Lake ID,Sample Date,Division,Genus,Phytoplankton Biomass (mg/L),Flag,Sample Processed By,Sample Processed Date
A18066204010,66,7/23/2018,Chlorophyta,Oocystis,0.250823,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Chlorophyta,Treubaria,0.005386444,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cryptophyta,Cryptomonas,1.190498421,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cryptophyta,Komma,0.117590948,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Aphanizomenon,1.540554487,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Aphanocapsa,0.5844881,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Cuspidothrix,0.907560906,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Cylindrospermopsis,2.671425126,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Dolichospermum,11.46353137,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Microcystis,10.05050837,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Planktolyngbya,0.419483093,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Cyanophyta,Romeria,0.144727321,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Euglenophyta,Euglena,1.809091507,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Euglenophyta,Trachelomonas,0.251262709,,Emma Califf,9/26/2018
A18067241003,67,8/29/2018,Bacillariophyta,Aulacoseira,18.7547384,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Bacillariophyta,Nitzschia,1.03236832,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Bacillariophyta,Stephanodiscus,2.327320845,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.057287898,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Chlamydomonas,0.011371382,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Desmodesmus,0.055524329,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Franceia,0.038378416,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Kirchneriella,0.029469083,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Monoraphidium,0.325824918,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Nephrocytium,2.811304645,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Staurastrum,0.045352919,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Chlorophyta,Tetraedron,0.011346412,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Cryptophyta,Cryptomonas,14.16439935,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Cryptophyta,Komma,0.249780539,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Cyanophyta,Aphanocapsa,1.975305279,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Cyanophyta,Dolichospermum,1.094835379,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Cyanophyta,Microcystis,306.568136,,Emma Califf,10/23/2018
A18067241003,67,8/29/2018,Cyanophyta,Pseudanabaena,0.280471999,,Emma Califf,10/23/2018
A18068197008,68,7/16/2018,Chlorophyta,Unknown Chlorophyte,5.593394878,,Emma Califf,9/21/2018
A18068197008,68,7/16/2018,Cryptophyta,Komma,0.079109295,,Emma Califf,9/21/2018
A18069248003,69,9/5/2018,Bacillariophyta,Nitzschia,62.82899074,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Bacillariophyta,Synedra,0.012092886,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Chlamydomonas,0.354506177,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Coelastrum,0.438940249,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Crucigenia,0.00850281,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Desmodesmus,0.035616489,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Schroederia,0.050085688,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Selenastrum,0.033092738,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Tetraedron,0.034767047,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Chlorophyta,Unknown Chlorophyte,0.113115331,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Cryptophyta,Cryptomonas,12.07254636,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Cryptophyta,Komma,2.115016076,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Cyanophyta,Aphanizomenon,0.347260768,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Cyanophyta,Cuspidothrix,0.091019916,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Cyanophyta,Cylindrospermopsis,0.094977304,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Cyanophyta,Pseudanabaena,1.612563524,,Emma Califf,10/9/2018
A18069248003,69,9/5/2018,Cyanophyta,Romeria,0.356659564,,Emma Califf,10/9/2018
A18070190004,70,7/9/2018,Bacillariophyta,Synedra,0.32109678,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Bacillariophyta,Urosolenia,0.016000084,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Chlamydomonas,0.041448071,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Closteriopsis,0.315821967,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Coelastrum,0.372485946,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Crucigenia,0.002517894,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Desmodesmus,0.02441419,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Kirchneriella,0.005273465,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Lagerheimia,0.137110093,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Micractinium,0.100000524,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Pediastrum,17.15008983,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Scenedesmus,0.112500589,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Schroederia,0.006835973,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Selenastrum,0.18183689,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Staurastrum,0.141360875,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Tetraedron,0.005371507,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Treubaria,0.037130932,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Chlorophyta,Unknown Chlorophyte,0.01054693,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cryptophyta,Komma,0.032299974,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Aphanizomenon,0.331422634,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Aphanocapsa,10.93394096,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Cuspidothrix,0.141724375,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Cylindrospermopsis,1.238605121,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Dolichospermum,3.25528981,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Merismopedia,0.000480454,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Microcystis,3.432830481,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Planktolyngbya,0.076465244,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Cyanophyta,Pseudanabaena,1.219488809,,Emma Califf,9/7/2018
A18070190004,70,7/9/2018,Euglenophyta,Trachelomonas,0.119946917,,Emma Califf,9/7/2018
A18071142001,71,5/22/2018,Bacillariophyta,Asterionella,0.327503671,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Bacillariophyta,Fragilaria,0.116521193,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Bacillariophyta,Unknown Pennate Bacillariophyte,0.039009269,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chlorophyta,Ankyra,8.97E-05,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chlorophyta,Coelastrum,0.029545722,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chlorophyta,Cosmarium,0.019213801,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chlorophyta,Elakatothrix,0.006278896,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chlorophyta,Schroederia,0.00048785,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chlorophyta,Sphaerocystis,0.070034303,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chlorophyta,Staurastrum,0.009649118,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Chrysophyta,Unknown Synurophyte,0.03993072,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Cryptophyta,Cryptomonas,0.069157083,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Cryptophyta,Komma,0.128321462,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Cyanophyta,Aphanizomenon,0.143652719,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Cyanophyta,Aphanothece,1.356283209,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Cyanophyta,Romeria,0.000506614,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Cyanophyta,Woronichinia,0.019213801,,Emma Califf,7/23/2018
A18071142001,71,5/22/2018,Dinophyta,Ceratium,0.551008268,,Emma Califf,7/23/2018
A18072141011,72,7/9/2018,Bacillariophyta,Eunotia,0.31224064,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Bacillariophyta,Fragilaria,0.019047686,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Bacillariophyta,Synedra,0.000376278,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Chlorophyta,Ankyra,0.000103896,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Chlorophyta,Kirchneriella,0.000246273,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Chlorophyta,Monoraphidium,0.000337664,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Chlorophyta,Schroederia,0.002557893,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Chrysophyta,Dinobryon,0.011736767,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Cryptophyta,Cryptomonas,0.453129801,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Cryptophyta,Komma,0.085006891,,Emma Califf,8/13/2018
A18072141011,72,7/9/2018,Cyanophyta,Snowella,0.022441637,,Emma Califf,8/13/2018
A18073176012,73,6/25/2018,Bacillariophyta,Synedra,0.000199629,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Chlorophyta,Chlamydomonas,0.004902357,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Chlorophyta,Crucigenia,0.001317752,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Chlorophyta,Sphaerocystis,0.10388115,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Chlorophyta,Tetraedron,0.001073004,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Cryptophyta,Cryptomonas,0.109917168,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Cryptophyta,Komma,0.05633677,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Cyanophyta,Dolichospermum,0.025566844,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Dinophyta,Ceratium,0.560206543,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Dinophyta,Gymnodinium,0.021231699,,Emma Califf,10/5/2018
A18073176012,73,6/25/2018,Euglenophyta,Euglena,0.019598491,,Emma Califf,10/5/2018
A18074198002,74,7/17/2018,Chlorophyta,Paradoxia,0.002272728,,Emma Califf,9/3/2019
A18074198002,74,7/17/2018,Cryptophyta,Komma,0.083958876,,Emma Califf,9/3/2019
A18074198002,74,7/17/2018,Cyanophyta,Aphanizomenon,16.09166409,,Emma Califf,9/3/2019
A18074198002,74,7/17/2018,Cyanophyta,Planktothrix,0.110085264,,Emma Califf,9/3/2019
A18074198002,74,7/17/2018,Cyanophyta,Pseudanabaena,0.023863644,,Emma Califf,9/3/2019
A18075262006,75,9/19/2018,Bacillariophyta,Navicula,0.203782721,,Emma Califf,10/19/2018
A18075262006,75,9/19/2018,Bacillariophyta,Nitzschia,0.062144917,,Emma Califf,10/19/2018
A18075262006,75,9/19/2018,Chlorophyta,Lagerheimia,0.011696712,,Emma Califf,10/19/2018
A18075262006,75,9/19/2018,Chlorophyta,Selenastrum,0.00660407,,Emma Califf,10/19/2018
A18075262006,75,9/19/2018,Cryptophyta,Cryptomonas,0.076664542,,Emma Califf,10/19/2018
A18075262006,75,9/19/2018,Cryptophyta,Komma,0.068382521,,Emma Califf,10/19/2018
A18075262006,75,9/19/2018,Cyanophyta,Planktolyngbya,0.810675319,,Emma Califf,10/19/2018
A18076206011,76,7/25/2018,Bacillariophyta,Aulacoseira,7.511011052,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Bacillariophyta,Gomphonema,0.054379562,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Bacillariophyta,Nitzschia,0.060583433,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Bacillariophyta,Unknown Centric Bacillariophyte,2.943489383,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Desmodesmus,0.006905341,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Kirchneriella,0.005826382,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Lagerheimia,0.162228314,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Nephrocytium,0.237047417,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Oocystis,0.029671388,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Schroederia,0.007660613,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Selenastrum,0.004383273,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Chlorophyta,Tetraedron,0.006594115,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Cyanophyta,Aphanizomenon,0.378714808,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Cyanophyta,Aphanocapsa,0.287219037,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Cyanophyta,Dolichospermum,3.263497675,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Cyanophyta,Merismopedia,0.041024066,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Cyanophyta,Microcystis,175.9910612,,Emma Califf,8/24/2018
A18076206011,76,7/25/2018,Dinophyta,Ceratium,6.145591854,,Emma Califf,8/24/2018
A18077246006,77,9/3/2018,Bacillariophyta,Acanthoceras,0.030671717,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Chlorophyta,Dictyosphaerium,0.043091555,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Chrysophyta,Mallomonas,0.1206061,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cryptophyta,Cryptomonas,0.959755499,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cryptophyta,Komma,0.514134926,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Aphanocapsa,13.01076774,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Coelosphaerium,7.808069721,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Dolichospermum,0.538464083,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Merismopedia,0.275829771,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Microcystis,7.851010452,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Planktolyngbya,1.106602849,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Snowella,0.868363923,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Cyanophyta,Woronichinia,1.337722664,,Emma Califf,10/11/2018
A18077246006,77,9/3/2018,Dinophyta,Ceratium,3.828866796,,Emma Califf,10/11/2018
A18078246008,78,9/3/2018,Bacillariophyta,Aulacoseira,0.32762255,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Bacillariophyta,Cymatopleura,0.000603273,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Bacillariophyta,Nitzschia,0.097125252,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Chlorophyta,Carteria,0.006155936,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Chlorophyta,Chlamydomonas,0.000997074,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Chlorophyta,Coelastrum,0.008087602,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Chlorophyta,Desmodesmus,0.064412868,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Chlorophyta,Schroederia,0.000522155,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Cryptophyta,Cryptomonas,0.116328763,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Cryptophyta,Komma,0.794578894,,Emma Califf,10/10/2018
A18078246008,78,9/3/2018,Cyanophyta,Microcystis,31.57159441,,Emma Califf,10/10/2018
A18079170008,79,6/19/2018,Bacillariophyta,Fragilaria,0.731793462,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Chlorophyta,Ankyra,0.002291516,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Chlorophyta,Chlamydomonas,0.043879322,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Chlorophyta,Closteriopsis,0.072182751,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Chlorophyta,Coelastrum,0.71194336,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Chlorophyta,Cosmarium,0.278419183,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Chlorophyta,Oocystis,0.285991927,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Chlorophyta,Sphaerocystis,1.0355489,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Cryptophyta,Cryptomonas,7.051255104,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Cryptophyta,Komma,0.538345908,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Cyanophyta,Aphanizomenon,4.755038731,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Cyanophyta,Cylindrospermopsis,0.094296789,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Cyanophyta,Planktothrix,0.054137063,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Cyanophyta,Pseudanabaena,0.009595723,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Dinophyta,Ceratium,30.48142895,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Euglenophyta,Euglena,2.99128758,,Emma Califf,7/31/2018
A18079170008,79,6/19/2018,Euglenophyta,Trachelomonas,0.164989145,,Emma Califf,7/31/2018
A18080177009,80,6/26/2018,Bacillariophyta,Navicula,0.016567251,,Emma Califf,9/25/2018
A18080177009,80,6/26/2018,Chlorophyta,Schroederia,0.000633951,,Emma Califf,9/25/2018
A18080177009,80,6/26/2018,Cryptophyta,Cryptomonas,0.519897564,,Emma Califf,9/25/2018
A18080177009,80,6/26/2018,Cryptophyta,Komma,0.027569259,,Emma Califf,9/25/2018
A18080177009,80,6/26/2018,Euglenophyta,Euglena,7.014707378,,Emma Califf,9/25/2018
A18080177009,80,6/26/2018,Euglenophyta,Phacus,0.512795878,,Emma Califf,9/25/2018
A18080177009,80,6/26/2018,Euglenophyta,Trachelomonas,6.751758924,,Emma Califf,9/25/2018
A18082242003,82,8/30/2018,Chlorophyta,Coelastrum,1.208335711,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Chlorophyta,Desmodesmus,0.021751499,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Chlorophyta,Dictyosphaerium,0.134685017,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Chlorophyta,Schroederia,0.081602709,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Chlorophyta,Selenastrum,0.101939379,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Chlorophyta,Tetraedron,0.017505892,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Cryptophyta,Cryptomonas,18.79938501,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Cryptophyta,Komma,2.629010576,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Cyanophyta,Cylindrospermopsis,0.272969386,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Cyanophyta,Planktothrix,2.580193206,,Emma Califf,10/9/2018
A18082242003,82,8/30/2018,Cyanophyta,Pseudanabaena,0.042399012,,Emma Califf,10/9/2018
A18083259014,83,9/16/2018,Bacillariophyta,Nitzschia,25.56168986,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Chlorophyta,Crucigenia,0.281351611,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Chlorophyta,Kirchneriella,0.017224095,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Chlorophyta,Monoraphidium,0.047002196,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Chlorophyta,Scenedesmus,0.726498116,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Chlorophyta,Schroederia,0.672144654,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Chlorophyta,Tetraedron,0.193959356,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Cryptophyta,Cryptomonas,4.543764716,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Cryptophyta,Komma,0.283845055,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Cyanophyta,Anabaenopsis,0.323893336,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Cyanophyta,Cylindrospermopsis,2.386265324,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Cyanophyta,Dolichospermum,1.14825855,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Cyanophyta,Merismopedia,4.051421154,,Emma Califf,11/6/2018
A18083259014,83,9/16/2018,Cyanophyta,Pseudanabaena,6.69757186,,Emma Califf,11/6/2018
A18084149007,84,5/29/2018,Bacillariophyta,Cymbella,0.01637922,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Bacillariophyta,Fragilaria,1.541690704,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Ankyra,0.000536265,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Chlamydomonas,0.076526386,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Coelastrum,0.210703222,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Desmodesmus,0.001443579,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Oocystis,0.566141157,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Pandorina,0.023651594,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Pediastrum,0.008272112,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Schroederia,0.000835335,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chlorophyta,Sphaerocystis,0.00981945,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Chrysophyta,Dinobryon,0.001151664,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Cryptophyta,Cryptomonas,0.0953886,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Cryptophyta,Komma,0.043811018,,Emma Califf,8/16/2018
A18084149007,84,5/29/2018,Dinophyta,Peridinium,0.028367301,,Emma Califf,8/16/2018
A18085170003,85,6/19/2018,Bacillariophyta,Nitzschia,0.35336355,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Bacillariophyta,Synedra,0.077059429,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Bacillariophyta,Urosolenia,0.176390361,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Desmodesmus,0.035085411,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Franceia,0.009400423,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Golenkinia,0.222331093,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Lagerheimia,0.008771353,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Schroederia,0.016035129,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Selenastrum,0.058333557,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Staurastrum,0.061887718,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Tetraedron,0.045230534,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chlorophyta,Unknown Chlorophyte,3.204201495,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Chrysophyta,Dinobryon,0.188138664,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Cryptophyta,Cryptomonas,0.370041445,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Cryptophyta,Komma,0.325704997,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Cyanophyta,Planktothrix,0.020557858,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Cyanophyta,Pseudanabaena,0.078119861,,Emma Califf,8/7/2018
A18085170003,85,6/19/2018,Dinophyta,Gymnodinium,1.665460606,,Emma Califf,8/7/2018
A18086176013,86,6/25/2018,Chlorophyta,Ankyra,0.000514383,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Chlorophyta,Chlamydomonas,0.021254113,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Chlorophyta,Paradoxia,0.000930788,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Chlorophyta,Schroederia,0.000583008,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Cryptophyta,Cryptomonas,0.006270575,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Cryptophyta,Komma,0.111143222,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Cyanophyta,Merismopedia,0.020118095,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Dinophyta,Ceratium,25.95176118,,Emma Califf,8/28/2018
A18086176013,86,6/25/2018,Euglenophyta,Euglena,0.881724447,,Emma Califf,8/28/2018
A18087206002,87,7/25/2018,Bacillariophyta,Fragilaria,0.206534217,,Emma Califf,10/2/2018
A18087206002,87,7/25/2018,Chlorophyta,Ankyra,0.002479125,,Emma Califf,10/2/2018
A18087206002,87,7/25/2018,Chlorophyta,Cosmarium,0.030648614,,Emma Califf,10/2/2018
A18087206002,87,7/25/2018,Chlorophyta,Elakatothrix,0.00135225,,Emma Califf,10/2/2018
A18087206002,87,7/25/2018,Chlorophyta,Oocystis,0.038091164,,Emma Califf,10/2/2018
