Storet_ID,Station_Name,Date_Time,Year,Analyte,Method_Speciation,Result,Units,Detect_Status,Detection_Limit,Quantitation_Limit,Analytical_Procedure,Sample_Fraction,Medium,Organization_Name
22130004,South Twin Lake,9/8/2010 10:15,2010,Chloride,,19,mg/l,,1,,USEPA 300.0,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/8/2010 10:15,2010,"Chlorophyll a, free of pheophytin",,62,ug/l,,1,,USEPA 445,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/8/2010 10:15,2010,Orthophosphate,as P,Not Detected,mg/l,Not Detected,0.02,,APHA 4500-P-E,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,Volatile Suspended Solids,,72,mg/l,,1,,USEPA 160.4,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,"Solids, Dissolved",,500,mg/l,,1,,APHA 2540-C,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,Chloride,,37,mg/l,,1,,USEPA 300.0,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,"Nitrogen, ammonia",AS N,Not Detected,mg/l,Not Detected,0.05,,USEPA 350.1,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,"Nitrogen, Kjeldahl",,5.8,mg/l,,0.3,,USEPA 351.2,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,Nitrate + nitrite,AS N,0.15,mg/l,,0.05,,USEPA 353.2,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,Phosphate-phosphorus,AS P,0.54,mg/l,,0.02,,USEPA 365.1,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,"Chlorophyll a, free of pheophytin",,190,ug/l,,1,,USEPA 445,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,Orthophosphate,AS P,Not Detected,mg/l,Not Detected,0.02,,APHA 4500-P-E,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,5/14/2013 10:00,2013,"Solids, Total Suspended (TSS)",,200,mg/l,,1,,USDOI/USGS I3765,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,Volatile Suspended Solids,,18,mg/l,,1,,USEPA 160.4,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,"Solids, Dissolved",,420,mg/l,,1,,APHA 2540-C,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,Chloride,,28,mg/l,,1,,USEPA 300.0,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,"Chlorophyll a, free of pheophytin",,32,ug/l,,1,,USEPA 445,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,"Solids, Total Suspended (TSS)",,29,mg/l,,1,,USDOI/USGS I3765,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,Nitrate + nitrite,AS N,0.12,mg/l,,0.1,,21IOWA LAC10-107-04-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,"Nitrogen, ammonia",AS N,0.3,mg/l,,0.05,,21IOWA LAC10-107-06-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,"Nitrogen, Kjeldahl",,2.7,mg/l,,0.1,,21IOWA LAC10-107-06-2E,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,Orthophosphate,AS P,Not Detected,mg/l,Not Detected,0.02,,21IOWA LAC10-115-01-1A,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,6/12/2013 13:10,2013,Phosphate-phosphorus,AS P,0.24,mg/l,,0.02,,21IOWA LAC10-115-01-1D,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,"Nitrogen, ammonia",AS N,Not Detected,mg/l,Not Detected,0.05,,21IOWA LAC10-107-06-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,"Nitrogen, Kjeldahl",,5.8,mg/l,,0.1,,21IOWA LAC10-107-06-2E,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,Volatile Suspended Solids,,78,mg/l,,1,,USEPA 160.4,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,"Solids, Dissolved",,410,mg/l,,1,,APHA 2540-C,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,Chloride,,31,mg/l,,1,,USEPA 300.0,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,"Chlorophyll a, free of pheophytin",,260,ug/l,,1,,USEPA 445,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,"Solids, Total Suspended (TSS)",,150,mg/l,,1,,USDOI/USGS I3765,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,Nitrate + nitrite,AS N,8.9,mg/l,,0.1,,21IOWA LAC10-107-04-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,Orthophosphate,AS P,Not Detected,mg/l,Not Detected,0.02,,21IOWA LAC10-115-01-1A,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,7/10/2013 12:00,2013,Phosphate-phosphorus,AS P,0.38,mg/l,,0.02,,21IOWA LAC10-115-01-1D,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,Volatile Suspended Solids,,50,mg/l,,1,,USEPA 160.4,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,"Solids, Dissolved",,440,mg/l,,1,,APHA 2540-C,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,Chloride,,37,mg/l,,1,,USEPA 300.0,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,"Chlorophyll a, free of pheophytin",,77,ug/l,,1,,USEPA 445,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,"Solids, Total Suspended (TSS)",,88,mg/l,,1,,USDOI/USGS I3765,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,Nitrate + nitrite,AS N,Not Detected,mg/l,Not Detected,0.1,,21IOWA LAC10-107-04-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,"Nitrogen, ammonia",AS N,Not Detected,mg/l,Not Detected,0.05,,21IOWA LAC10-107-06-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,"Nitrogen, Kjeldahl",,3.9,mg/l,,0.1,,21IOWA LAC10-107-06-2E,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,Orthophosphate,AS P,Not Detected,mg/l,Not Detected,0.02,,21IOWA LAC10-115-01-1A,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,8/14/2013 10:30,2013,Phosphate-phosphorus,AS P,0.2,mg/l,,0.02,,21IOWA LAC10-115-01-1D,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,"Solids, Dissolved",,470,mg/l,,1,,APHA 2540-C,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,Chloride,,43,mg/l,,1,,USEPA 300.0,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,"Chlorophyll a, free of pheophytin",,280,ug/l,,1,,USEPA 445,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,"Solids, Total Suspended (TSS)",,240,mg/l,,1,,USDOI/USGS I3765,NonFilt,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,Nitrate + nitrite,AS N,Not Detected,mg/l,Not Detected,0.1,,21IOWA LAC10-107-04-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,"Nitrogen, ammonia",AS N,Not Detected,mg/l,Not Detected,0.05,,21IOWA LAC10-107-06-1J,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,"Nitrogen, Kjeldahl",,7.1,mg/l,,0.1,,21IOWA LAC10-107-06-2E,Total,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,Orthophosphate,AS P,Not Detected,mg/l,Not Detected,0.02,,21IOWA LAC10-115-01-1A,Dissolved,Water,Iowa Dept. of  Natural Resources
22130004,South Twin Lake,9/17/2013 9:00,2013,Phosphate-phosphorus,AS P,0.49,mg/l,,0.02,,21IOWA LAC10-115-01-1D,Total,Water,Iowa Dept. of  Natural Resources
