Sample ID,Lake Number,Date Sampled,Division,Genus,Biomass (mg/L),Sample Processed by,Date Processed
A19070240,70,8/28/2019,Cyanophyta,Microcystis,0.262719558,Grace Wilkinson,12/29/2019
A19070240,70,8/28/2019,Cyanophyta,Planktothrix,0.111012433,Grace Wilkinson,12/29/2019
A19070240,70,8/28/2019,Cyanophyta,Pseudanabaena,0.028506896,Grace Wilkinson,12/29/2019
A19071240,71,8/28/2019,Bacillariophyta,Acanthoceras,0.098480624,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Bacillariophyta,Synedra,0.009827869,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Chlamydomonas,0.299597112,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Closterium,0.046519496,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Coelastrum,0.000459452,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Cosmarium,0.058809832,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Dictyosphaerium,0.011344489,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Kirchneriella,0.000918904,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Monoraphidium,0.008298848,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Scenedesmus,0.080863519,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Chlorophyta,Selenastrum,0.021281951,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cryptophyta,Cryptomonas,0.66212322,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cryptophyta,Komma,0.022972591,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cyanophyta,Aphanizomenon,0.978460064,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cyanophyta,Aphanocapsa,1.34050924,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cyanophyta,Cuspidothrix,0.674015807,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cyanophyta,Cylindrospermopsis,1.758436945,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cyanophyta,Microcystis,0.012480211,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cyanophyta,Pseudanabaena,0.089311991,Katie Cope,12/28/2019
A19071240,71,8/28/2019,Cyanophyta,Snowella,0.600212551,Katie Cope,12/28/2019
A19072196,72,7/15/2019,Cyanophyta,Aphanocapsa,0.013243023,Katie Cope,12/11/2019
A19072196,72,7/15/2019,Cyanophyta,Microcystis,79.45813678,Katie Cope,12/11/2019
A19072196,72,7/15/2019,Cyanophyta,Pseudanabaena,0.002754652,Katie Cope,12/11/2019
A19073231,73,8/19/2019,Chlorophyta,Chlamydomonas,0.013934611,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Chlorophyta,Cosmarium,0.0388142,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Chlorophyta,Crucigenia,0.035356959,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Chlorophyta,Tetraedron,0.00563055,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Chlorophyta,Unknown centric chlorophyte,0.049582508,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Cryptophyta,Cryptomonas,0.251262709,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Cryptophyta,Komma,0.011285883,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Cyanophyta,Aphanocapsa,4.659725196,Katie Cope,12/30/2019
A19073231,73,8/19/2019,Cyanophyta,Aphanothece,0.578909282,Katie Cope,12/30/2019
A19074203,74,7/22/2019,Bacillariophyta,Aulacoseira,0.711780144,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Bacillariophyta,Cyclotella,0.831658054,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Bacillariophyta,Navicula,0.108654145,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Bacillariophyta,Synedra,0.00184457,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Actinastrum,0.011921774,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Chlamydomonas,0.01375154,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Coelastrum,0.051761627,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Crucigenia,0.008198089,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Desmodesmus,0.062440502,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Kirchneriella,0.003848168,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Micractinium,0.009431783,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Monoraphidium,0.00777179,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Oocystis,0.027352172,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Schroederia,0.021917107,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Chlorophyta,Selenastrum,0.001810902,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Cryptophyta,Cryptomonas,0.352522336,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Cryptophyta,Komma,0.63251548,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Cyanophyta,Aphanizomenon,0.266463089,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Cyanophyta,Aphanocapsa,18.52622719,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Cyanophyta,Merismopedia,1.603704615,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Cyanophyta,Microcystis,1.80316481,Katie Cope,11/8/2019
A19074203,74,7/22/2019,Cyanophyta,Pseudanabaena,0.052524126,Katie Cope,11/8/2019
A19075266,75,9/23/2019,Bacillariophyta,Meloseira,0.224327347,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Bacillariophyta,Unknown pennate diatom,1.431255208,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Chlorophyta,Chlorella,0.074775782,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Chlorophyta,Cosmarium,0.33649102,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Chlorophyta,Spirogyra,0.268725468,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Cryptophyta,Cryptomonas,0.112163673,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Cyanophyta,Aphanocapsa,2.538007375,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Cyanophyta,Komma,0.014020459,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Cyanophyta,Planktolyngbya,9.927887146,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Cyanophyta,Raphidiopsis,0.363029747,Grace Wilkinson,12/8/2019
A19075266,75,9/23/2019,Cyanophyta,Woronichinia,18.1705151,Grace Wilkinson,12/8/2019
A19076162,76,6/11/2019,Bacillariophyta,Cocconeis,0.006043443,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Chlorophyta,Ankyra,0.003932061,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Chlorophyta,Chlamydomonas,0.293587583,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Chlorophyta,Coelastrum,0.455846269,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Chlorophyta,Desmodesmus,0.001888576,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Chlorophyta,Oocystis,0.206115113,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Chlorophyta,Sphaerocystis,3.579068997,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Cryptophyta,Cryptomonas,0.25898933,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Cryptophyta,Komma,0.002553355,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Cyanophyta,Aphanizomenon,9.635907166,Katie Cope,11/4/2019
A19076162,76,6/11/2019,Cyanophyta,Microcystis,0.120868859,Katie Cope,11/4/2019
A19077247,77,9/4/2019,Chlorophyta,Ankyra,0.009646693,Katie Cope,12/28/2019
A19077247,77,9/4/2019,Cryptophyta,Komma,0.525265849,Katie Cope,12/28/2019
A19077247,77,9/4/2019,Cyanophyta,Aphanizomenon,0.075012687,Katie Cope,12/28/2019
A19077247,77,9/4/2019,Cyanophyta,Aphanocapsa,0.693346435,Katie Cope,12/28/2019
A19077247,77,9/4/2019,Cyanophyta,Aphanothece,0.211764211,Katie Cope,12/28/2019
A19077247,77,9/4/2019,Cyanophyta,Dolichospermum,9.839916571,Katie Cope,12/28/2019
A19077247,77,9/4/2019,Cyanophyta,Microcystis,0.062219389,Katie Cope,12/28/2019
A19077247,77,9/4/2019,Dinophyta,Ceratium,51.76117062,Katie Cope,12/28/2019
A19078203,78,7/22/2019,Bacillariophyta,Aulacoseira,1.939281772,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Bacillariophyta,Cyclotella,0.149965071,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Bacillariophyta,Fragilaria,1.190579476,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Bacillariophyta,Navicula,0.008373509,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Bacillariophyta,Synedra,0.002807963,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Chlorophyta,Chlamydomonas,0.089753552,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Chlorophyta,Coelastrum,0.089736682,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Chlorophyta,Crucigenia,0.013287273,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Chlorophyta,Desmodesmus,0.119089909,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Chlorophyta,Golenkiniopsis,0.002871574,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Chlorophyta,Sphaerocystis,0.290907657,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Chrysophyta,Dinobryon,0.088214748,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Cryptophyta,Cryptomonas,0.240350729,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Cryptophyta,Komma,0.100089603,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Cyanophyta,Aphanocapsa,4.317749189,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Cyanophyta,Aphanothece,4.098411424,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Cyanophyta,Microcystis,94.76448108,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Cyanophyta,Pseudanabaena,0.046697231,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Cyanophyta,Snowella,0.049477935,Katie Cope,11/26/2019
A19078203,78,7/22/2019,Euglenophyta,Trachelomonas,0.079393273,Katie Cope,11/26/2019
A19079266,79,9/23/2019,Bacillariophyta,Cyclotella,0.100404579,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Bacillariophyta,Fragilaria,0.842505975,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Bacillariophyta,Synedra,0.09090779,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Chlorophyta,Coelastrum,0.040161831,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Cryptophyta,Komma,0.026774554,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Cyanophyta,Aphanizomenon,1.050529388,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Cyanophyta,Merismopedia,0.209176206,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Cyanophyta,Microcystis,0.637755009,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Cyanophyta,Planktolyngbya,0.553247822,Grace Wilkinson,12/9/2019
A19079266,79,9/23/2019,Cyanophyta,Planktothrix,0.571190492,Grace Wilkinson,12/9/2019
A19080190,80,7/9/2019,Chlorophyta,Chlamydomonas,0.129617638,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Chlorophyta,Coelastrum,0.060319382,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Chlorophyta,Desmodesmus,0.018010511,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Chlorophyta,Lagerheimia,0.074082297,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Chlorophyta,Scenedesmus,0.014070712,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Chlorophyta,Tetrastrum,0.012065635,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Cryptophyta,Cryptomonas,33.17769672,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Cryptophyta,Komma,0.186388231,Katie Cope,11/11/2019
A19080190,80,7/9/2019,Dinophyta,Ceratium,51.98685041,Katie Cope,11/11/2019
A19082162,82,6/11/2019,Chlorophyta,Ankyra,0.00102253,Katie Cope,10/24/2019
A19082162,82,6/11/2019,Cryptophyta,Cryptomonas,0.571043667,Katie Cope,10/24/2019
A19082162,82,6/11/2019,Cyanophyta,Aphanizomenon,17.25349448,Katie Cope,10/24/2019
A19084204,84,7/23/2019,Bacillariophyta,Cyclotella,0.054951155,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Bacillariophyta,Synedra,0.022849796,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Chlamydomonas,0.415719654,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Coelastrum,0.352719843,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Crucigenia,0.008292265,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Desmodesmus,0.024841088,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Eudorina,0.790050362,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Golenkina,0.002826705,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Kirchneriella,0.002179881,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Selenastrum,0.001356819,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Staurastrum,0.395648313,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Chlorophyta,Tetraedron,0.047818726,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cryptophyta,Cryptomonas,1.659435597,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cryptophyta,Komma,0.004884547,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cyanophyta,Aphanizomenon,0.110241514,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cyanophyta,Aphanocapsa,18.3701345,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cyanophyta,Dolichospermum,0.68166568,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cyanophyta,Merismopedia,0.022613644,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cyanophyta,Microcystis,13.68813144,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cyanophyta,Pseudanabaena,0.007191139,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Cyanophyta,Snowella,0.009540131,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Dinophyta,Ceratium,60.7333827,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Dinophyta,Peridinium,0.208407342,Katie Cope,12/7/2019
A19084204,84,7/23/2019,Euglenophyta,Euglena,0.52946455,Katie Cope,12/7/2019
A19085268,85,9/25/2019,Bacillariophyta,Synedra,0.007294122,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Chlorophyta,Chlamydomonas,0.146822616,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Chlorophyta,Golenkiniopsis,0.007638386,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Chlorophyta,Kirchneriella,0.002440668,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Chlorophyta,Lagerheimia,0.025779554,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Chlorophyta,Monoraphidium,0.235031557,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Chlorophyta,Tetrastrum,0.006444888,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Cryptophyta,Komma,0.004833666,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Cyanophyta,Aphanizomenon,0.103118216,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Cyanophyta,Aphanocapsa,2.36855186,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Cyanophyta,Merismopedia,0.183321273,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Cyanophyta,Microcystis,0.327495815,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Cyanophyta,Pseudanabaena,0.344682185,Katie Cope,12/27/2019
A19085268,85,9/25/2019,Cyanophyta,Romeria,0.009309283,Katie Cope,12/27/2019
A19086231,86,8/19/2019,Bacillariophyta,Cyclotella,0.161310659,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Chlorophyta,Chlamydomonas,0.076607208,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Chlorophyta,Desmodesmus,0.027918079,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Chlorophyta,Selenastrum,0.010078426,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Chlorophyta,Treubaria,0.02412122,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Cryptophyta,Cryptomonas,0.339208008,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Cryptophyta,Komma,0.062011593,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Cyanophyta,Aphanocapsa,2.202852405,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Cyanophyta,Cuspidothrix,0.370382172,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Cyanophyta,Dolichospermum,0.098494982,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Cyanophyta,Pseudanabaena,0.206658925,Katie Cope,10/23/2019
A19086231,86,8/19/2019,Cyanophyta,Snowella,0.125537228,Katie Cope,10/23/2019
A19087251,87,9/8/2019,Chlorophyta,Cosmarium,0.066803364,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Chlorophyta,Crucigenia,0.002362686,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Chlorophyta,Golenkina,0.009896795,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cryptophyta,Cryptomonas,0.3441478,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cryptophyta,Komma,0.065490257,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Aphanizomenon,0.971939123,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Aphanocapsa,0.828759909,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Cuspidothrix,1.852350078,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Cylindrospermopsis,0.646899863,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Dolichospermum,0.310661375,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Microcystis,0.015485378,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Pseudanabaena,0.035669698,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Snowella,0.04714723,Katie Cope,12/28/2019
A19087251,87,9/8/2019,Cyanophyta,Woronichinia,5.067158894,Katie Cope,12/28/2019
A19088142,88,5/22/2019,Bacillariophyta,Amphora,0.014039623,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Bacillariophyta,Fragilaria,0.176617988,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Bacillariophyta,Gyrosigma,0.000376174,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Bacillariophyta,Navicula,1.268189835,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Bacillariophyta,Synedra,0.001637111,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Chlorophyta,Ankyra,0.006753243,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Chlorophyta,Chlamydomonas,0.650614508,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Chlorophyta,Franceia,0.01361418,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Chlorophyta,Kirchneriella,0.000274458,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Chlorophyta,Scenedesmus,0.013039919,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Chlorophyta,Schroederia,0.005193073,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Cryptophyta,Cryptomonas,2.225485342,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Cryptophyta,Komma,0.038951912,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Cyanophyta,Aphanocapsa,0.005243193,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Cyanophyta,Pseudanabaena,0.000508168,Katie Cope,10/1/2019
A19088142,88,5/22/2019,Euglenophyta,Trachelomonas,0.063028612,Katie Cope,10/1/2019
A19089196,89,7/15/2019,Bacillariophyta,Synedra,0.000383901,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Chlamydomonas,0.00785196,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Cosmarium,0.107540361,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Crucigenia,0.003749035,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Golenkina,0.006732074,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Golenkiniopsis,0.000502525,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Lagerheimia,0.00508807,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Oocystis,0.003038708,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Scenedesmus,0.022713144,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Staurastrum,0.043704008,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Tetraedron,0.001439629,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Tetraedron,0.00182353,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Chlorophyta,Unknown centric chlorophyte,0.022644834,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Cryptophyta,Cryptomonas,0.175858814,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Cryptophyta,Komma,0.006295431,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Cyanophyta,Aphanizomenon,0.975790011,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Cyanophyta,Aphanocapsa,0.612452854,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Cyanophyta,Dolichospermum,0.480967078,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Cyanophyta,Pseudanabaena,0.000388672,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Cyanophyta,Snowella,0.005724079,Katie Cope,12/5/2019
A19089196,89,7/15/2019,Euglenophyta,Trachelomonas,0.003392047,Katie Cope,12/5/2019
A19090143,90,5/23/2019,Bacillariophyta,Aulacoseira,11.04374986,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Bacillariophyta,Uroselenia,0.220213618,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Chlorophyta,Ankistrodesmus,0.033373969,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Chlorophyta,Chlamydomonas,0.366325288,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Chlorophyta,Kirchneriella,7.22E-05,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Chlorophyta,Monoraphidium,0.000505666,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Chlorophyta,Scenedesmus,0.784729735,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cryptophyta,Cryptomonas,0.374481942,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cryptophyta,Komma,0.261358964,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cyanophyta,Aphanocapsa,43.55742502,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cyanophyta,Aphanothece,1.997237024,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cyanophyta,Coelosphaerium,3.402280231,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cyanophyta,Limnothrix,13.23753212,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cyanophyta,Merismopedia,0.009246468,Katie Cope,10/4/2019
A19090143,90,5/23/2019,Cyanophyta,Pseudanabaena,1.226818445,Katie Cope,10/4/2019
A19091142,91,5/22/2019,Bacillariophyta,Cocconeis,0.026751941,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Bacillariophyta,Cyclotella,0.091178212,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Bacillariophyta,Navicula,0.069808319,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Bacillariophyta,Synedra,0.087068779,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Bacillariophyta,Unknown centric diatom,0.107240809,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Chlamydomonas,0.474886521,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Crucigenia,0.095645054,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Desmodesmus,0.236843739,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Elaktothrix,0.075369604,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Golenkiniopsis,0.004808226,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Kirchneriella,0.001869928,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Monoraphidium,0.006748323,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Chlorophyta,Scenedesmus,0.140983857,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Cryptophyta,Komma,0.289662257,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Cyanophyta,Aphanocapsa,0.583878204,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Cyanophyta,Snowella,0.118166963,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Euglenophyta,Phacus,0.395844298,Katie Cope,10/1/2019
A19091142,91,5/22/2019,Euglenophyta,Trachelomonas,0.076931616,Katie Cope,10/1/2019
A19092219,92,8/7/2019,Bacillariophyta,Aulacoseira,0.957721187,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Bacillariophyta,Synedra,0.005049777,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Chlorophyta,Chlamydomonas,0.130570707,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Chlorophyta,Coelastrum,0.031728682,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Chlorophyta,Elaktothrix,0.021152455,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Chlorophyta,Oocystis,0.039883439,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cryptophyta,Komma,0.028272638,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Aphanizomenon,0.915055184,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Aphanocapsa,3.947614573,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Cuspidothrix,0.499762888,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Cylindrospermopsis,0.04256601,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Dolichospermum,6.135822408,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Limnothrix,1.497547122,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Merismopedia,0.009401091,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Microcystis,0.495760653,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Planktothrix,0.374574716,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Cyanophyta,Snowella,0.548682495,Katie Cope,11/21/2019
