Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed By,Sample Processed Date
A18113134012,113,5/14/2018,Copepoda,Calanoida,45.11034944,,11/15/2018,Emma Califf
A18113134012,113,5/14/2018,Copepoda,Cyclopoida,16.8528539,,11/15/2018,Emma Califf
A18113134012,113,5/14/2018,Cladocera,Daphnia,4.975643204,,11/15/2018,Emma Califf
A18113134012,113,5/14/2018,Rotifera,Keratella.cochlearis,1.133686762,,11/15/2018,Emma Califf
A18113134012,113,5/14/2018,Rotifera,Keratella.quadrata,1.103209077,,11/15/2018,Emma Califf
A18113134012,113,5/14/2018,Copepoda,Nauplii,5.816800501,,11/15/2018,Emma Califf
A18113134012,113,5/14/2018,Rotifera,Notholca,0.132231713,,11/15/2018,Emma Califf
A18113176011,113,6/25/2018,Rotifera,Ascomorpha,0.163160791,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Rotifera,Brachionus,17.05430106,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Copepoda,Calanoida,142.6652697,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Copepoda,Cyclopoida,5.002233488,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Cladocera,Daphnia,9.788680325,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Cladocera,Diaphanosoma,3.277235755,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Rotifera,Filinia,0.075008732,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Rotifera,Gastropus,0.125605714,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Rotifera,Keratella.cochlearis,0.242822068,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Copepoda,Nauplii,44.00015109,,7/19/2018,Ashley Heins
A18113176011,113,6/25/2018,Rotifera,Pompholyx,14.27996545,,7/19/2018,Ashley Heins
A18113225001,113,8/13/2018,Rotifera,Brachionus,0.332339685,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Copepoda,Calanoida,19.06210574,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Copepoda,Cyclopoida,4.332613851,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Cladocera,Daphnia,9.012460333,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Cladocera,Diaphanosoma,1.750289869,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Copepoda,Nauplii,2.41721176,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Rotifera,Polyarthra,0.071124466,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Rotifera,Synchaeta,0.487863604,,9/6/2018,Ashley Heins
A18113225001,113,8/13/2018,Rotifera,Trichocerca,0.408432226,,9/6/2018,Ashley Heins
A18114135005,114,5/15/2018,Cladocera,Alonella,9.399171712,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Cladocera,Bosmina,64.42034063,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Copepoda,Calanoida,70.30854082,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Cladocera,Chydorus,62.18232116,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Copepoda,Cyclopoida,28.33855523,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Cladocera,Daphnia,76.21345788,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Rotifera,Keratella.cochlearis,4.882839336,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Rotifera,Keratella.quadrata,9.41266641,,6/5/2018,Emma Califf
A18114135005,114,5/15/2018,Copepoda,Nauplii,23.04853898,,6/5/2018,Emma Califf
A18114177005,114,6/26/2018,Cladocera,Alonella,9.145135014,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Cladocera,Bosmina,5.336848796,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Copepoda,Calanoida,38.08224099,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Cladocera,Ceriodaphnia,69.9575773,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Cladocera,Chydorus,250.3203122,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Copepoda,Cyclopoida,186.1555593,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Rotifera,Filinia,0.077800026,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Rotifera,Keratella.cochlearis,0.272546248,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Copepoda,Nauplii,7.699525986,,7/18/2018,Emma Califf
A18114177005,114,6/26/2018,Rotifera,Pompholyx,1.595447251,,7/18/2018,Emma Califf
A18114236002,114,8/24/2018,Cladocera,Bosmina,23.15364265,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Copepoda,Calanoida,41.01643777,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Cladocera,Ceriodaphnia,86.8185362,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Cladocera,Chydorus,65.44204658,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Copepoda,Cyclopoida,75.72083285,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Cladocera,Daphnia,25.35637118,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Cladocera,Diaphanosoma,13.252323,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Rotifera,Filinia,0.526895777,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Rotifera,Keratella.cochlearis,0.714944033,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Copepoda,Nauplii,8.051092205,,9/9/2018,Tyler Butts
A18114236002,114,8/24/2018,Rotifera,Trichocerca,12.53995109,,9/9/2018,Tyler Butts
A18115141090,115,5/21/2018,Cladocera,Daphnia,157.0209439,,11/18/2018,Tyler Butts
A18115141090,115,5/21/2018,Rotifera,Filinia,0.060485317,,11/18/2018,Tyler Butts
A18115141090,115,5/21/2018,Rotifera,Keratella.cochlearis,1.626967823,,11/18/2018,Tyler Butts
A18115141090,115,5/21/2018,Copepoda,Nauplii,13.74565667,,11/18/2018,Tyler Butts
A18115141090,115,5/21/2018,Rotifera,Synchaeta,0.133308077,,11/18/2018,Tyler Butts
A18115191010,115,7/10/2018,Rotifera,Keratella.cochlearis,2.987610609,,1/11/2019,Quin Shingai
A18115191010,115,7/10/2018,Rotifera,Polyarthra,0.29453714,,1/11/2019,Quin Shingai
A18115234003,115,8/22/2018,Rotifera,Brachionus,0.816427261,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Copepoda,Calanoida,20.44602322,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Rotifera,Filinia,0.286819581,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Rotifera,Hexarthra,0.91621053,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Rotifera,Keratella.cochlearis,0.429141122,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Copepoda,Nauplii,0.225931849,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Rotifera,Polyarthra,12.06615817,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Rotifera,Pompholyx,0.03651218,,10/12/2018,Ashley Heins
A18115234003,115,8/22/2018,Rotifera,Trichocerca,7.714613648,,10/12/2018,Ashley Heins
A18116141008,116,5/21/2018,Copepoda,Calanoida,56.30239965,,7/31/2018,Ashley Heins
A18116141008,116,5/21/2018,Cladocera,Chydorus,7.91446111,,7/31/2018,Ashley Heins
A18116141008,116,5/21/2018,Copepoda,Cyclopoida,3.063182734,,7/31/2018,Ashley Heins
A18116141008,116,5/21/2018,Cladocera,Daphnia,81.99846169,,7/31/2018,Ashley Heins
A18116141008,116,5/21/2018,Rotifera,Keratella.cochlearis,0.003056969,,7/31/2018,Ashley Heins
A18116141008,116,5/21/2018,Copepoda,Nauplii,0.976029215,,7/31/2018,Ashley Heins
A18116141008,116,5/21/2018,Cladocera,Scapholeberis,2.584116839,,7/31/2018,Ashley Heins
A18116190012,116,7/9/2018,Cladocera,Bosmina,0.587492613,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Rotifera,Brachionus,0.062258769,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Copepoda,Calanoida,34.12271827,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Rotifera,Conochilus,0.17822332,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Copepoda,Cyclopoida,2.057235084,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Cladocera,Diaphanosoma,1.176903512,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Rotifera,Keratella.cochlearis,0.103547848,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Copepoda,Nauplii,4.626121719,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Rotifera,Polyarthra,0.261665321,,11/1/2018,Quin Shingai
A18116190012,116,7/9/2018,Rotifera,Trichocerca,2.620908058,,11/1/2018,Quin Shingai
A18116234002,116,8/22/2018,Copepoda,Calanoida,8.740000946,,10/27/2018,Quin Shingai
A18116234002,116,8/22/2018,Copepoda,Cyclopoida,5.187104206,,10/27/2018,Quin Shingai
A18116234002,116,8/22/2018,Copepoda,Nauplii,1.337806898,,10/27/2018,Quin Shingai
A18119141007,119,5/21/2018,Cladocera,Bosmina,0.350411966,,6/7/2018,Ashley Heins
A18119141007,119,5/21/2018,Copepoda,Calanoida,12.46545631,,6/7/2018,Ashley Heins
A18119141007,119,5/21/2018,Cladocera,Chydorus,1.03308963,,6/7/2018,Ashley Heins
A18119141007,119,5/21/2018,Cladocera,Daphnia,96.20472761,,6/7/2018,Ashley Heins
A18119141007,119,5/21/2018,Rotifera,Keratella.cochlearis,0.155222506,,6/7/2018,Ashley Heins
A18119141007,119,5/21/2018,Rotifera,Keratella.quadrata,0.224636024,,6/7/2018,Ashley Heins
A18119141007,119,5/21/2018,Copepoda,Nauplii,6.545947797,,6/7/2018,Ashley Heins
A18119190011,119,7/9/2018,Rotifera,Brachionus,0.035620325,,1/18/2019,Quin Shingai
A18119190011,119,7/9/2018,Copepoda,Calanoida,74.90178126,,1/18/2019,Quin Shingai
A18119190011,119,7/9/2018,Copepoda,Cyclopoida,76.69416957,,1/18/2019,Quin Shingai
A18119190011,119,7/9/2018,Cladocera,Daphnia,197.0211662,,1/18/2019,Quin Shingai
A18119190011,119,7/9/2018,Rotifera,Keratella.cochlearis,0.151661613,,1/18/2019,Quin Shingai
A18119190011,119,7/9/2018,Copepoda,Nauplii,1.782100962,,1/18/2019,Quin Shingai
A18119234001,119,8/22/2018,Rotifera,Brachionus,0.234892902,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Copepoda,Calanoida,1.595455875,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Cladocera,Ceriodaphnia,3.155146531,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Copepoda,Cyclopoida,7.038955495,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Rotifera,Filinia,0.411158762,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Rotifera,Keratella.cochlearis,0.058327147,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Copepoda,Nauplii,0.945397533,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Rotifera,Polyarthra,0.782130827,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Rotifera,Pompholyx,0.004416974,,10/16/2018,Ashley Heins
A18119234001,119,8/22/2018,Rotifera,Trichocerca,0.232220762,,10/16/2018,Ashley Heins
A18120163007,120,6/12/2018,Copepoda,Calanoida,7.019377648,,1/15/2019,Quin Shingai
A18120163007,120,6/12/2018,Copepoda,Cyclopoida,9.141046584,,1/15/2019,Quin Shingai
A18120163007,120,6/12/2018,Cladocera,Daphnia,12.02084536,,1/15/2019,Quin Shingai
A18120163007,120,6/12/2018,Rotifera,Keratella.cochlearis,0.421455214,,1/15/2019,Quin Shingai
A18120163007,120,6/12/2018,Copepoda,Nauplii,3.605332573,,1/15/2019,Quin Shingai
A18120212003,120,7/31/2018,Rotifera,Brachionus,19.50512836,,1/16/2019,Quin Shingai
A18120212003,120,7/31/2018,Rotifera,Keratella.cochlearis,3.526442071,,1/16/2019,Quin Shingai
A18120212003,120,7/31/2018,Copepoda,Nauplii,16.32718859,,1/16/2019,Quin Shingai
A18120255003,120,9/12/2018,Copepoda,Calanoida,0.450722185,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Copepoda,Cyclopoida,9.326552874,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Cladocera,Daphnia,0.605057881,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Cladocera,Diaphanosoma,0.547449022,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Rotifera,Filinia,0.003748079,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Rotifera,Keratella.cochlearis,0.080471628,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Copepoda,Nauplii,3.541014458,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Rotifera,Polyarthra,0.168490815,,1/8/2019,Ashley Heins
A18120255003,120,9/12/2018,Rotifera,Pompholyx,0.1206197,,1/8/2019,Ashley Heins
A18121149003,121,5/29/2018,Cladocera,Bosmina,3.365602233,,10/29/2018,Tyler Butts
A18121149003,121,5/29/2018,Cladocera,Chydorus,2.176810029,,10/29/2018,Tyler Butts
A18121149003,121,5/29/2018,Copepoda,Cyclopoida,80.66363609,,10/29/2018,Tyler Butts
A18121149003,121,5/29/2018,Cladocera,Daphnia,249.4663492,,10/29/2018,Tyler Butts
A18121149003,121,5/29/2018,Rotifera,Keratella.cochlearis,0.298740918,,10/29/2018,Tyler Butts
A18121197003,121,7/16/2018,Copepoda,Calanoida,29.25077474,,8/16/2018,Ashley Heins
A18121197003,121,7/16/2018,Copepoda,Cyclopoida,22.97425091,,8/16/2018,Ashley Heins
A18121197003,121,7/16/2018,Rotifera,Keratella.cochlearis,0.044440593,,8/16/2018,Ashley Heins
A18121197003,121,7/16/2018,Copepoda,Nauplii,3.042178747,,8/16/2018,Ashley Heins
A18121197003,121,7/16/2018,Rotifera,Polyarthra,0.027294501,,8/16/2018,Ashley Heins
A18121197003,121,7/16/2018,Rotifera,Trichocerca,0.097179312,,8/16/2018,Ashley Heins
A18121246001,121,9/3/2018,Cladocera,Chydorus,8.732915446,,12/6/2018,Ashley Heins
A18121246001,121,9/3/2018,Copepoda,Cyclopoida,1.714291806,,12/6/2018,Ashley Heins
A18121246001,121,9/3/2018,Cladocera,Diaphanosoma,1.245247782,,12/6/2018,Ashley Heins
A18121246001,121,9/3/2018,Rotifera,Keratella.cochlearis,0.046607857,,12/6/2018,Ashley Heins
A18121246001,121,9/3/2018,Copepoda,Nauplii,0.907733992,,12/6/2018,Ashley Heins
A18121246001,121,9/3/2018,Rotifera,Polyarthra,0.021471139,,12/6/2018,Ashley Heins
A18122170007,122,6/19/2018,Rotifera,Brachionus,0.373351452,,7/10/2018,Emma Califf
A18122170007,122,6/19/2018,Copepoda,Calanoida,5.220849039,,7/10/2018,Emma Califf
A18122170007,122,6/19/2018,Copepoda,Cyclopoida,54.61194037,,7/10/2018,Emma Califf
A18122170007,122,6/19/2018,Rotifera,Filinia,0.072239427,,7/10/2018,Emma Califf
A18122170007,122,6/19/2018,Rotifera,Keratella.cochlearis,8.184816,,7/10/2018,Emma Califf
A18122170007,122,6/19/2018,Copepoda,Nauplii,20.58686288,,7/10/2018,Emma Califf
A18122170007,122,6/19/2018,Rotifera,Polyarthra,0.761390433,,7/10/2018,Emma Califf
A18122170007,122,6/19/2018,Rotifera,Pompholyx,0.034246638,,7/10/2018,Emma Califf
A18122219010,122,8/7/2018,Copepoda,Cyclopoida,126.9361667,,12/5/2018,Elena Sandry
A18122219010,122,8/7/2018,Cladocera,Daphnia,28.23104952,,12/5/2018,Elena Sandry
A18122219010,122,8/7/2018,Rotifera,Keratella.cochlearis,0.04331651,,12/5/2018,Elena Sandry
A18122219010,122,8/7/2018,Copepoda,Nauplii,18.20183194,,12/5/2018,Elena Sandry
A18122219010,122,8/7/2018,Rotifera,Polyarthra,0.23177277,,12/5/2018,Elena Sandry
A18122259008,122,9/16/2018,Rotifera,Brachionus,0.137764449,,11/14/2018,Ashley Heins
A18122259008,122,9/16/2018,Rotifera,Conochilus,0.221129595,,11/14/2018,Ashley Heins
A18122259008,122,9/16/2018,Copepoda,Cyclopoida,51.69363867,,11/14/2018,Ashley Heins
A18122259008,122,9/16/2018,Rotifera,Keratella.cochlearis,0.529932684,,11/14/2018,Ashley Heins
A18122259008,122,9/16/2018,Copepoda,Nauplii,12.80938293,,11/14/2018,Ashley Heins
A18122259008,122,9/16/2018,Rotifera,Polyarthra,13.89951499,,11/14/2018,Ashley Heins
A18122259008,122,9/16/2018,Rotifera,Pompholyx,0.136601364,,11/14/2018,Ashley Heins
A18122259008,122,9/16/2018,Rotifera,Synchaeta,0.245439202,,11/14/2018,Ashley Heins
A18123155009,123,6/4/2018,Cladocera,Bosmina,0.105547837,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Rotifera,Brachionus,0.03751366,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Copepoda,Calanoida,119.5020459,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Cladocera,Chydorus,0.287354647,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Copepoda,Cyclopoida,13.37016818,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Cladocera,Daphnia,31.70087597,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Rotifera,Filinia,0.00961581,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Rotifera,Keratella.cochlearis,0.146238958,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Copepoda,Nauplii,1.924325963,,6/20/2018,Ashley Heins
A18123155009,123,6/4/2018,Rotifera,Pompholyx,0.033218368,,6/20/2018,Ashley Heins
A18123204007,123,7/23/2018,Rotifera,Brachionus,0.058829872,,1/21/2019,Quin Shingai
A18123204007,123,7/23/2018,Copepoda,Calanoida,1.969664224,,1/21/2019,Quin Shingai
A18123204007,123,7/23/2018,Copepoda,Cyclopoida,4.353596091,,1/21/2019,Quin Shingai
A18123204007,123,7/23/2018,Cladocera,Daphnia,0.261674445,,1/21/2019,Quin Shingai
A18123204007,123,7/23/2018,Rotifera,Filinia,0.004592297,,1/21/2019,Quin Shingai
A18123204007,123,7/23/2018,Rotifera,Keratella.cochlearis,0.042265672,,1/21/2019,Quin Shingai
A18123204007,123,7/23/2018,Copepoda,Nauplii,0.854767891,,1/21/2019,Quin Shingai
A18123204007,123,7/23/2018,Rotifera,Pompholyx,0.002665667,,1/21/2019,Quin Shingai
A18123238010,123,8/26/2018,Rotifera,Brachionus,0.044567657,,1/7/2019,Quin Shingai
A18123238010,123,8/26/2018,Copepoda,Calanoida,0.618226587,,1/7/2019,Quin Shingai
A18123238010,123,8/26/2018,Copepoda,Cyclopoida,12.86557425,,1/7/2019,Quin Shingai
A18123238010,123,8/26/2018,Cladocera,Daphnia,47.4866575,,1/7/2019,Quin Shingai
A18123238010,123,8/26/2018,Rotifera,Keratella.cochlearis,0.055090249,,1/7/2019,Quin Shingai
A18123238010,123,8/26/2018,Copepoda,Nauplii,3.206197931,,1/7/2019,Quin Shingai
A18123238010,123,8/26/2018,Rotifera,Polyarthra,0.279474555,,1/7/2019,Quin Shingai
A18124169001,124,6/18/2018,Rotifera,Ascomorpha,0.033497515,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Copepoda,Calanoida,9.882363802,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Copepoda,Cyclopoida,41.10491572,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Cladocera,Daphnia,23.84811692,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Rotifera,Kellicottia,0.053911406,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Rotifera,Keratella.cochlearis,0.220949739,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Copepoda,Nauplii,9.911874999,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Rotifera,Pompholyx,0.721153238,,10/12/2018,Tyler Butts
A18124169001,124,6/18/2018,Rotifera,Trichocerca,0.984475817,,10/12/2018,Tyler Butts
A18124218001,124,8/6/2018,Copepoda,Calanoida,25.0170448,,1/22/2019,Tyler Butts
A18124218001,124,8/6/2018,Copepoda,Cyclopoida,198.8157424,,1/22/2019,Tyler Butts
A18124218001,124,8/6/2018,Cladocera,Diaphanosoma,1.837409956,,1/22/2019,Tyler Butts
A18124218001,124,8/6/2018,Rotifera,Keratella.cochlearis,0.010882454,,1/22/2019,Tyler Butts
A18124218001,124,8/6/2018,Copepoda,Nauplii,3.136914665,,1/22/2019,Tyler Butts
A18124218001,124,8/6/2018,Rotifera,Pompholyx,1.362364147,,1/22/2019,Tyler Butts
A18124259004,124,9/16/2018,Rotifera,Asplanchna,0.015706871,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Cladocera,Bosmina,0.836268996,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Copepoda,Calanoida,1.592396719,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Copepoda,Cyclopoida,6.223937479,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Cladocera,Diaphanosoma,0.910365481,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Rotifera,Kellicottia,0.018619108,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Rotifera,Keratella.cochlearis,0.564920328,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Copepoda,Nauplii,4.765922754,,12/3/2018,Tyler Butts
A18124259004,124,9/16/2018,Rotifera,Pompholyx,0.060048199,,12/3/2018,Tyler Butts
A18125149001,125,5/29/2018,Cladocera,Bosmina,4.643147662,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Copepoda,Calanoida,37.23459448,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Cladocera,Chydorus,1.947545921,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Copepoda,Cyclopoida,11.51298578,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Cladocera,Daphnia,69.41543467,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Rotifera,Keratella.cochlearis,0.485822658,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Rotifera,Keratella.quadrata,0.166970315,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Copepoda,Nauplii,3.761069489,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Rotifera,Synchaeta,0.062793821,,6/7/2018,Ashley Heins
A18125149001,125,5/29/2018,Rotifera,Trichocerca,1.057426988,,6/7/2018,Ashley Heins
A18125197001,125,7/16/2018,Copepoda,Calanoida,4.044117451,,1/10/2019,Quin Shingai
A18125197001,125,7/16/2018,Cladocera,Chydorus,0.127400193,,1/10/2019,Quin Shingai
A18125197001,125,7/16/2018,Copepoda,Cyclopoida,12.76482673,,1/10/2019,Quin Shingai
A18125197001,125,7/16/2018,Cladocera,Daphnia,344.3564514,,1/10/2019,Quin Shingai
A18125197001,125,7/16/2018,Cladocera,Leptodora,0.917406758,,1/10/2019,Quin Shingai
A18125197001,125,7/16/2018,Copepoda,Nauplii,0.341050065,,1/10/2019,Quin Shingai
A18125246010,125,9/3/2018,Copepoda,Calanoida,0.702118447,,11/27/2018,Quin Shingai
A18125246010,125,9/3/2018,Copepoda,Cyclopoida,6.747387871,,11/27/2018,Quin Shingai
A18125246010,125,9/3/2018,Cladocera,Daphnia,50.46769884,,11/27/2018,Quin Shingai
A18125246010,125,9/3/2018,Rotifera,Keratella.cochlearis,0.000670776,,11/27/2018,Quin Shingai
A18125246010,125,9/3/2018,Copepoda,Nauplii,0.491118434,,11/27/2018,Quin Shingai
A18125246010,125,9/3/2018,Rotifera,Polyarthra,0.089658829,,11/27/2018,Quin Shingai
A18126142009,126,5/22/2018,Rotifera,Brachionus,0.034843085,,11/16/2018,Emma Califf
A18126142009,126,5/22/2018,Copepoda,Calanoida,18.56499915,,11/16/2018,Emma Califf
A18126142009,126,5/22/2018,Copepoda,Cyclopoida,0.539876026,,11/16/2018,Emma Califf
A18126142009,126,5/22/2018,Cladocera,Daphnia,0.769107378,,11/16/2018,Emma Califf
A18126142009,126,5/22/2018,Rotifera,Keratella.cochlearis,0.217956415,,11/16/2018,Emma Califf
A18126142009,126,5/22/2018,Copepoda,Nauplii,4.481107603,,11/16/2018,Emma Califf
A18126142009,126,5/22/2018,Cladocera,Pleuroxus,0.392012646,,11/16/2018,Emma Califf
A18126191007,126,7/10/2018,Rotifera,Brachionus,0.68026576,,8/10/2018,Ashley Heins
A18126191007,126,7/10/2018,Rotifera,Gastropus,0.128881245,,8/10/2018,Ashley Heins
A18126191007,126,7/10/2018,Rotifera,Keratella.cochlearis,0.069061527,,8/10/2018,Ashley Heins
A18126191007,126,7/10/2018,Copepoda,Nauplii,0.845318811,,8/10/2018,Ashley Heins
A18126191007,126,7/10/2018,Rotifera,Pompholyx,0.067439919,,8/10/2018,Ashley Heins
A18126191007,126,7/10/2018,Rotifera,Trichocerca,2.449116541,,8/10/2018,Ashley Heins
A18126233004,126,8/22/2018,Rotifera,Brachionus,2.196160668,,12/1/2018,Elena Sandry
A18126233004,126,8/22/2018,Copepoda,Cyclopoida,2.233046114,,12/1/2018,Elena Sandry
A18126233004,126,8/22/2018,Rotifera,Filinia,0.00916024,,12/1/2018,Elena Sandry
A18126233004,126,8/22/2018,Rotifera,Keratella.cochlearis,0.012270168,,12/1/2018,Elena Sandry
A18126233004,126,8/22/2018,Copepoda,Nauplii,1.889347581,,12/1/2018,Elena Sandry
A18126233004,126,8/22/2018,Rotifera,Polyarthra,0.027727593,,12/1/2018,Elena Sandry
A18127162007,127,6/11/2018,Rotifera,Brachionus,0.081486285,,10/12/2018,Elena Sandry
A18127162007,127,6/11/2018,Cladocera,Ceriodaphnia,2.137788532,,10/12/2018,Elena Sandry
A18127162007,127,6/11/2018,Copepoda,Cyclopoida,0.75652263,,10/12/2018,Elena Sandry
A18127162007,127,6/11/2018,Cladocera,Daphnia,11.67228143,,10/12/2018,Elena Sandry
A18127162007,127,6/11/2018,Rotifera,Filinia,1.274295271,,10/12/2018,Elena Sandry
A18127162007,127,6/11/2018,Rotifera,Keratella.cochlearis,0.78283577,,10/12/2018,Elena Sandry
A18127162007,127,6/11/2018,Copepoda,Nauplii,5.779522217,,10/12/2018,Elena Sandry
A18127162007,127,6/11/2018,Rotifera,Polyarthra,0.445473327,,10/12/2018,Elena Sandry
A18127212008,127,7/31/2018,Rotifera,Brachionus,0.241903725,,10/15/2018,Ashley Heins
A18127212008,127,7/31/2018,Copepoda,Calanoida,2.035520193,,10/15/2018,Ashley Heins
A18127212008,127,7/31/2018,Rotifera,Conochilus,0.082105541,,10/15/2018,Ashley Heins
A18127212008,127,7/31/2018,Rotifera,Keratella.cochlearis,0.271160345,,10/15/2018,Ashley Heins
A18127212008,127,7/31/2018,Copepoda,Nauplii,0.121712872,,10/15/2018,Ashley Heins
A18127252007,127,9/9/2018,Rotifera,Brachionus,0.128037945,,12/3/2018,Ashley Heins
A18127252007,127,9/9/2018,Copepoda,Cyclopoida,3.01169273,,12/3/2018,Ashley Heins
A18127252007,127,9/9/2018,Rotifera,Keratella.cochlearis,0.31630202,,12/3/2018,Ashley Heins
A18127252007,127,9/9/2018,Copepoda,Nauplii,1.489729047,,12/3/2018,Ashley Heins
